"","Kingdom","Phylum","Class","Order","Family","Genus"
"ASV2016","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus_Xiphinematobacter"
"ASV2017","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","G12-WMSP1"
"ASV2018","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales",NA,NA
"ASV2019","Bacteria","Firmicutes","Bacilli","RF39",NA,NA
"ASV2020","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV2021","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"ASV2022","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"ASV2023","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"ASV2024","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"ASV2025","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Paenarthrobacter"
"ASV2026","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Elizabethkingia"
"ASV2027","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Lysinibacillus"
"ASV2028","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"ASV2029","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Flectobacillus"
"ASV2030","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"ASV2031","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9",NA
"ASV2032","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Promicromonosporaceae","Cellulosimicrobium"
"ASV2033","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"ASV2034","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA
"ASV2035","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"ASV2036","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"ASV2037","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA
"ASV2038","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV2039","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV2040","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA
"ASV2041","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,NA
"ASV2042","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"ASV2043","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA
"ASV2044","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"ASV2045","Bacteria","NB1-j",NA,NA,NA,NA
"ASV2046","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV2047","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"ASV2048","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales",NA,NA
"ASV2049","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"ASV2050","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planococcus"
"ASV2051","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",NA
"ASV2052","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV2053","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"ASV2054","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV2055","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV2056","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"ASV2057","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA
"ASV2058","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Flectobacillus"
"ASV2059","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA
"ASV2060","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter"
"ASV2061","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"ASV2062","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Holdemania"
"ASV2063","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"ASV2064","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"ASV2065","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"ASV2066","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA
"ASV2067","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae",NA
"ASV2068","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerosporobacter"
"ASV2069","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"ASV2070","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV2071","Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus"
"ASV2072","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group"
"ASV2073","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
"ASV2074","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"ASV2075","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA
"ASV2076","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus_Udaeobacter"
"ASV2077","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV2078","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"ASV2079","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"ASV2080","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"ASV2081","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"ASV2082","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA
"ASV2083","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"ASV2084","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae","Defluviicoccus"
"ASV2085","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_RC9_gut_group"
"ASV2086","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA
"ASV2087","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"ASV2088","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-002"
"ASV2089","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales",NA,NA
"ASV2090","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Dialister"
"ASV2091","Bacteria","Acidobacteriota","Subgroup_5",NA,NA,NA
"ASV2092","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"ASV2093","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","1921-2"
"ASV2094","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Subdoligranulum"
"ASV2095","Bacteria","Firmicutes","Clostridia","Oscillospirales","Butyricicoccaceae","Butyricicoccus"
"ASV2096","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA
"ASV2097","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade",NA
"ASV2098","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"ASV2099","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA
"ASV2100","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Brachymonas"
"ASV2101","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"ASV2102","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"ASV2103","Bacteria","Patescibacteria","Parcubacteria",NA,NA,NA
"ASV2104","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter"
"ASV2105","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"ASV2106","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"ASV2107","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV2108","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV2109","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes"
"ASV2110","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV2111","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,NA
"ASV2112","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV2113","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella"
"ASV2114","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"ASV2115","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus_Udaeobacter"
"ASV2116","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria"
"ASV2117","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV2118","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"ASV2119","Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium"
"ASV2120","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"ASV2121","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Viridibacillus"
"ASV2122","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter"
"ASV2123","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","CAG-56"
"ASV2124","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"ASV2125","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV2126","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"ASV2127","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia"
"ASV2128","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV2129","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Tannerella"
"ASV2130","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"ASV2131","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV2132","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV2133","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"ASV2134","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus_Udaeobacter"
"ASV2135","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV2136","Eukaryota",NA,NA,NA,NA,NA
"ASV2137","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales_fa","Anaerococcus"
"ASV2138","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"ASV2139","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1"
"ASV2140","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group"
"ASV2141","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planomicrobium"
"ASV2142","Bacteria","RCP2-54",NA,NA,NA,NA
"ASV2143","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV2144","Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA
"ASV2145","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea"
"ASV2146","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV2147","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"ASV2148","Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae",NA
"ASV2149","Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter"
"ASV2150","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae",NA
"ASV2151","Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA
"ASV2152","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV2153","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group"
"ASV2154","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV2155","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI_0001001-H03"
"ASV2156","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV2157","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV2158","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Candidatus_Arthromitus"
"ASV2159",NA,NA,NA,NA,NA,NA
"ASV2160","Bacteria","Armatimonadota",NA,NA,NA,NA
"ASV2161","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV2162","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV2163","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Promicromonosporaceae","Cellulosimicrobium"
"ASV2164","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium"
"ASV2165","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV2166","Bacteria","Firmicutes","Clostridia","Oscillospirales",NA,NA
"ASV2167","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Dialister"
"ASV2168","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Planktotalea"
"ASV2169","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella"
"ASV2170","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus_Udaeobacter"
"ASV2171","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"ASV2172","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium"
"ASV2173","Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014",NA,NA
"ASV2174","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group"
"ASV2175","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"ASV2176","Bacteria","Acidobacteriota","Acidobacteriae","Subgroup_2",NA,NA
"ASV2177","Eukaryota",NA,NA,NA,NA,NA
"ASV2178","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV2179","Bacteria",NA,NA,NA,NA,NA
"ASV2180","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium"
"ASV2181","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus"
"ASV2182","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"ASV2183","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","A2"
"ASV2184","Bacteria","Patescibacteria","Berkelbacteria",NA,NA,NA
"ASV2185","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes"
"ASV2186","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"ASV2187","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"ASV2188","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"ASV2189","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales",NA,NA
"ASV2190","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV2191","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA
"ASV2192","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"ASV2193","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA
"ASV2194","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"ASV2195","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia"
"ASV2196","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Dubosiella"
"ASV2197","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV2198","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",NA
"ASV2199","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"ASV2200","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV2201","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"ASV2202","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae",NA
"ASV2203","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia"
"ASV2204","Bacteria","Acidobacteriota","Acidobacteriae","Subgroup_2",NA,NA
"ASV2205","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales",NA,NA
"ASV2206","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV2207","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium"
"ASV2208","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium"
"ASV2209","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA
"ASV2210","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales",NA,NA
"ASV2211","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter"
"ASV2212","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae",NA
"ASV2213","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales",NA,NA
"ASV2214","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV2215","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Rosenbergiella"
"ASV2216","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","DNF00809"
"ASV2217","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Flectobacillus"
"ASV2218","Bacteria","Firmicutes","Clostridia","Oscillospirales",NA,NA
"ASV2219","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA
"ASV2220","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Ornithobacterium"
"ASV2221","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium"
"ASV2222","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA
"ASV2223","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales",NA,NA
"ASV2224","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"ASV2225","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV2226","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas"
"ASV2227","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Subdoligranulum"
"ASV2228","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"ASV2229","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA
"ASV2230","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV2231","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"ASV2232","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter"
"ASV2233","Bacteria","Acidobacteriota","Subgroup_25",NA,NA,NA
"ASV2234","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA
"ASV2235","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV2236","Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014",NA,NA
"ASV2237","Bacteria",NA,NA,NA,NA,NA
"ASV2238","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV2239","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Tardiphaga"
"ASV2240","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"ASV2241","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelotrichaceae_UCG-003"
"ASV2242","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Ileibacterium"
"ASV2243","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"ASV2244","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV2245","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter"
"ASV2246","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Chelatococcus"
"ASV2247","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV2248","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA
"ASV2249","Bacteria","WPS-2",NA,NA,NA,NA
"ASV2250","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Koribacteraceae","Candidatus_Koribacter"
"ASV2251","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"ASV2252","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"ASV2253","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV2254","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae",NA
"ASV2255","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas"
"ASV2256","Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae",NA
"ASV2257","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV2258","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"ASV2259","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Amb-16S-1323",NA
"ASV2260","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI_0001001-H03"
"ASV2261","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-002"
"ASV2262","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_RC9_gut_group"
"ASV2263","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA
"ASV2264","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"ASV2265","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"ASV2266","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium"
"ASV2267","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV2268","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira"
"ASV2269","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"ASV2270","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
"ASV2271","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas"
"ASV2272","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella"
"ASV2273","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","OLB13"
"ASV2274","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Halocynthiibacter"
"ASV2275","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"ASV2276","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"ASV2277","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
